source_cluster,source_modern,found_name,found_normalized,category,relationship,confidence,matched_clusters,is_cross_link
"France","France","France méridionale","Southern France",PLACE,"province where a custom is observed",high,,False
"France","France","Caribes de la Terre-Ferme","mainland Caribs",PERSON,"compared in stature",high,,False
"France","France","England","England",PLACE,"where the plant grows and flowers/seeds",high,29,True
"France","France","Italy","Italy",PLACE,"natural habitat of the plant",high,12,True
"France","France","Spain","Spain",PLACE,"natural habitat of the plant",high,459,True
"France","France","France","France",PLACE,"natural habitat of the plant",high,9,False
"France","France","Dioseorides","Dioscorides",PERSON,"cited for virtues and use of the plant",high,3,True
"France","France","greater Turnsole","greater Turnsole",PLANT,"the plant being discussed",high,,False
"France","France","benjuy","benzoin",SUBSTANCE,"smelled and identified",high,,False
"France","France","opus cirinaico","Cyrinean work",SUBSTANCE,"synonym for benzoin",high,,False
"France","France","çumo cirinaico","Cyrinean juice",SUBSTANCE,"synonym for benzoin",high,560,True
"France","France","Judéa","Judea",PLACE,"origin of the substance",high,,False
"France","France","França","France",PLACE,"where the substance was distributed",high,9,False
"France","France","benjudeo","Jewish benzoin",SUBSTANCE,"etymological name for benzoin",high,,False
"France","France","Itnaloes","Itnaloes",SUBSTANCE,"a substance seen by Sinforiano",high,,False
"France","France","Liam de França","Liam of France",PLACE,"location where true Itnaloes was seen",high,,False
"France","France","calambac","calambac",SUBSTANCE,"a very good type of substance",high,,False
"France","France","Malaca","Malacca",PLACE,"place where calambac is more expensive",high,325,True
"Egypto","Egypt","tembul","tembul",PLANT,"mistakenly identified",high,,False
"Egypto","Egypt","Siria","Syria",PLACE,"location where a plant is found",high,431,True
"Egypto","Egypt","Egipto","Egypt",PLACE,"location with abundance of the substance",high,10,False
"Egypto","Egypt","índia","India",PLACE,"origin of the most praised substance",high,45,True
"Egypto","Egypt","Soldam de Babylonia","Sultan of Babylon",PERSON,"title of the ruler of Egypt",high,,False
"Egypto","Egypt","Manga","mango",PLANT,"fruit mentioned in the context of Egypt",high,,False
"Egypto","Egypt","Mar Deiguana","Mar Deiguana",PLACE,"a sea or region called by the Indians",medium,,False
"Egypto","Egypt","Babilónia","Babylon",PLACE,"kingdom or country during Barbosa's time; identified as Egypt",high,290,True
"terra","earth","valle di terra","valley of earth",PLACE,"a place where things are placed or dried",low,,False
"terra","earth","terra cotta","terracotta",SUBSTANCE,"baked earth vessels",high,11,False
"terra","earth","giulebbo","julep",SUBSTANCE,"a syrup used in cooking ingredients",high,,False
"terra","earth","Ribes","Ribes",PLANT,"a plant or substance listed",low,,False
"terra","earth","Sale Indo","Indian Salt",SUBSTANCE,"a type of salt",high,,False
"terra","earth","Sale ammoniaco","Ammoniac Salt",SUBSTANCE,"a type of salt",high,,False
"terra","earth","Scariola","Endive",PLANT,"a plant listed",high,824,True
"terra","earth","Secacul","Secacul",PLANT,"a plant listed",low,,False
"terra","earth","Sifone","Siphon",CONCEPT,"a term listed; possibly a botanical or medical instrument",low,,False
"terra","earth","Stratiotes dell'acqua","Water Stratiotes",PLANT,"a plant",high,,False
"terra","earth","Taraflacon","Taraflacon",SUBSTANCE,"a substance listed",low,,False
"terra","earth","Terra famia","Terra famia",SUBSTANCE,"a type of earth or soil",high,,False
"terra","earth","Trementina","Turpentine",SUBSTANCE,"a substance listed",high,259,True
"terra","earth","Nueua España","New Spain",PLACE,"a region where new lands were discovered",high,,False
"terra","earth","Peru","Peru",PLACE,"a region where new lands were discovered",high,118,True
"terra","earth","Pinipinichi","Pinipinichi",PLANT,"a tree from which a milk-like substance is extracted on the coast of Tierra firme",high,,False
"terra","earth","Cacas","Cacas",PLACE,"celebrated mines of great wealth in the West Indies",low,,False
"terra","earth","Cacas","Cacas",PLACE,"a place in the West Indies; known for mines",high,,False
"terra","earth","Cacatecas","Zacatecas",PLACE,"a place known for mines",high,518,True
"terra","earth","Plata","silver",SUBSTANCE,"a substance found in rich mines",high,473,True
"terra","earth","Oro","gold",SUBSTANCE,"a substance found in rich mines",high,293,True
"terra","earth","yeruas (alutiferas","health-giving herbs",PLANT,"plants produced by the land; good for many illnesses",medium,,False
"terra","earth","Mechoacan","Michoacán",PLACE,"a province where a substance is brought from",high,,False
"terra","earth","Mexico","Mexico",PLACE,"a place where a substance is used for purging",high,312,True
"terra","earth","Peru","Peru",PLACE,"a place where a substance is used for purging",high,118,True
"terra","earth","Indias","Indies",PLACE,"a region where a substance is used for purging",high,45,True
"terra","earth","Mechoacan","Michoacán",PLACE,"a location from which a plant's root is brought",high,,False
"terra","earth","Colima","Colima",PLACE,"a land from which a plant's root is brought",high,,False
"terra","earth","Colina","Colina",PLACE,"a land from which a plant's root is brought",low,,False
"terra","earth","Mechoacan","Michoacán",PLACE,"a location from which a plant's root is brought",high,,False
"terra","earth","Colima","Colima",PLACE,"a land from which a plant's root is brought",high,,False
"terra","earth","Colina","Colina",PLACE,"a land from which a plant's root is brought",low,,False
"terra","earth","Tierra Firme","Tierra Firme",PLACE,"a region from which a turpentine is brought",high,472,True
"terra","earth","Abeto","fir",PLANT,"a type of tree from which turpentine is collected",high,890,True
"terra","earth","Pinos","pines",PLANT,"trees that are not pines; from which turpentine is collected",high,,False
"terra","earth","Cipreſes","cypresses",PLANT,"trees that are not cypresses; from which turpentine is collected",high,,False
"terra","earth","Indias","Indies",PLACE,"a region from which certain spices are brought",high,45,True
"terra","earth","Cartagena","Cartagena",PLACE,"a place from which certain spices are brought",high,,False
"terra","earth","Tierra Firme","Tierra Firme",PLACE,"a coast from which certain spices are brought",high,472,True
"terra","earth","Nata","Nata",PLACE,"a place near Veragua from which certain spices are brought",high,,False
"terra","earth","Veragua","Veragua",PLACE,"a region near Nata from which certain spices are brought",high,,False
"terra","earth","Pimienta","pepper",SUBSTANCE,"a spice brought from various places",high,,False
"terra","earth","Pimienta luenga","long pepper",SUBSTANCE,"a type of pepper",high,462,True
"terra","earth","Tierra Firime","Tierra Firme",PLACE,"a region from which a balsam is brought",high,472,True
"terra","earth","Carthagena","Carthagena",PLACE,"a place between which and Nombre de Dios a province lies",high,,False
"terra","earth","Nombre de Dios","Nombre de Dios",PLACE,"a place between which and Carthagena a province lies",high,,False
"terra","earth","Tolu","Tolu",PLACE,"a province between Carthagena and Nombre de Dios",high,,False
"terra","earth","Ballamo","balsam",SUBSTANCE,"a substance brought from Tolu",high,108,True
"terra","earth","ticor","ticor",SUBSTANCE,"synonym for Ballamo",high,,False
"terra","earth","Bihora","viper",ANIMAL,"an animal whose bite is more dangerous than another's",high,405,True
"terra","earth","Efcuergonera","Escheveria",PLANT,"an herb that is contrary to a certain animal",high,,False
"Italie","Italy","l'Empire britan- nique","the British Empire",PLACE,"a region where inhabitants consume sugar",high,,False
"Italie","Italy","les Pays-Bas","the Netherlands",PLACE,"a region where inhabitants consume sugar",high,,False
"Italie","Italy","la France","France",PLACE,"a region where inhabitants consume sugar",high,9,True
"Italie","Italy","l'Allemagne proprement dite","Germany proper",PLACE,"a region where inhabitants consume sugar",high,,False
"Italie","Italy","la Suisse","Switzerland",PLACE,"a region where inhabitants consume sugar",high,,False
"Italie","Italy","la Russie","Russia",PLACE,"a region where inhabitants are dispersed",high,441,True
"Italie","Italy","la Pologne","Poland",PLACE,"a region where inhabitants are dispersed",high,234,True
"Italie","Italy","la Bohême","Bohemia",PLACE,"a region where inhabitants are dispersed",high,,False
"Italie","Italy","la Moravie","Moravia",PLACE,"a region where inhabitants are dispersed",high,,False
"Italie","Italy","les Pays-Bas","the Netherlands",PLACE,"a region with a certain population",high,,False
"Italie","Italy","l'Allemagne proprement dite","Germany proper",PLACE,"a region with a certain population",high,,False
"Italie","Italy","la Suisse","Switzerland",PLACE,"a region with a certain population",high,,False
"Italie","Italy","la Péninsule ibériennc","the Iberian Peninsula",PLACE,"a region with a certain population",high,,False
"Italie","Italy","le Danemark","Denmark",PLACE,"a region with a certain population",high,786,True
"Italie","Italy","la Suède","Sweden",PLACE,"a region with a certain population",high,,False
"Italie","Italy","l'Asie-Mineure","Asia Minor",PLACE,"a region with remaining population",high,,False
"Italie","Italy","les cotes de Barbarie","the Barbary Coast",PLACE,"a region with remaining population",high,,False
"Italie","Italy","Spaine","Spain",PLACE,"place where the known entity grows plentifully",high,459,True
"Italie","Italy","France","France",PLACE,"place where the known entity grows plentifully",high,9,True
"Italie","Italy","Dioseorides","Dioscorides",PERSON,"mentioned in relation to the known entity",high,3,True
"Italie","Italy","greater Turnsole","Turnsole",PLANT,"a name for the known entity",high,,False
"Italie","Italy","musa","musa",PLANT,"called by this name in Italy",high,,False
"Italie","Italy","Venezianos","Venetians",PERSON,"people who provided information about the entity",high,,False
"Italie","Italy","musa","musa",PLANT,"called by this name in Italy",high,,False
"Italie","Italy","amexas","ameixas",PLANT,"described as being similar to this",medium,495,True
"Italie","Italy","Espanha","Spain",PLACE,"potential location of the entity",medium,459,True
"Allemagne","Germany","Empire britan- nique","British Empire",PLACE,"area with a high concentration of inhabitants",high,,False
"Allemagne","Germany","Pays-Bas","Netherlands",PLACE,"area with a high concentration of inhabitants",high,87,True
"Allemagne","Germany","France","France",PLACE,"area with a high concentration of inhabitants",high,9,True
"Allemagne","Germany","Suisse","Switzerland",PLACE,"area with a high concentration of inhabitants",high,,False
"Allemagne","Germany","Italie","Italy",PLACE,"area with a high concentration of inhabitants",high,12,True
"Allemagne","Germany","Russie","Russia",PLACE,"area with dispersed inhabitants",high,441,True
"Allemagne","Germany","Pays-Bas","Netherlands",PLACE,"area with inhabitants",high,87,True
"Allemagne","Germany","Suisse","Switzerland",PLACE,"area with inhabitants",high,,False
"Allemagne","Germany","Italie","Italy",PLACE,"area with inhabitants",high,12,True
"Allemagne","Germany","Péninsule ibériennc","Iberian Peninsula",PLACE,"area with inhabitants",high,595,True
"Allemagne","Germany","Danemark","Denmark",PLACE,"area with inhabitants",high,786,True
"Allemagne","Germany","Suède","Sweden",PLACE,"area with inhabitants",high,,False
"Allemagne","Germany","Seriphos","Seriphos",PLACE,"place where a condition is mentioned",high,,False
"Allemagne","Germany","Dinamarca","Denmark",PLACE,"place associated with people experiencing a condition",high,786,True
"Allemagne","Germany","Flandres","Flanders",PLACE,"place associated with people experiencing a condition",high,,False
"Allemagne","Germany","malde Loanda","scurvy",DISEASE,"vulgar name for scurvy; mentioned in relation to people from Denmark and Flanders",high,,False
"Allemagne","Germany","Lingadoc","Languedoc",PLACE,"place associated with people experiencing a condition",high,,False
"Allemagne","Germany","canunt","canunt",CONCEPT,"Latin term possibly related to singing or chanting; juxtaposed with conditions",low,,False
"Allemagne","Germany","Idem","Idem",CONCEPT,"Latin term meaning 'the same'; used to refer to previous statements",medium,,False
"Allemagne","Germany","Sai folsi le","Sal sōl",SUBSTANCE,"a synonym for 'Sal gemma'; mentioned as coming from Alamagna",high,,False
"Allemagne","Germany","Auicenna","Avicenna",PERSON,"mentioned in relation to the naming of a substance",high,19,True
"Allemagne","Germany","opus cireniacum","juice of Cyrene",CONCEPT,"a name for something; which the author claims is not the primary source of the known entity",high,,False
"Allemagne","Germany","Cirenia","Cyrene",PLACE,"place associated with 'opus cireniacum'",high,,False
"Allemagne","Germany","Ganges","Ganges",PLACE,"river in India; beyond which the main source of the known entity is located",high,191,True
"Allemagne","Germany","Ganga","Ganga",PLACE,"native Indian name for the Ganges river",high,,False
"Allemagne","Germany","ameíîdoado","amomum",SUBSTANCE,"a name for benjuy from Siam",medium,556,True
"Allemagne","Germany","Siam","Siam",PLACE,"place of origin for benjuy",high,,False
"Allemagne","Germany","Malaca","Malacca",PLACE,"location where tigers are found",high,325,True
"Allemagne","Germany","reimóes","tigers",ANIMAL,"name used in Malacca for tigers",high,,False
"Allemagne","Germany","pharmacopolarum Bardnonensium","pharmacologists of Bardone",PERSON,"mentioned as authors of a work",high,,False
"Allemagne","Germany","Bardnone","Bardone",PLACE,"place associated with the pharmacologists",high,,False
"Allemagne","Germany","CK^sius","Caselius",PERSON,"mentioned as an author",high,,False
"Allemagne","Germany","Exoticorum","Exoticorum",CONCEPT,"title of a work by Caselius",high,,False
"Allemagne","Germany","Dioscorides","Dioscorides",PERSON,"mentioned as a valid author",high,3,True
"Allemagne","Germany","Galeno","Galen",PERSON,"mentioned as a valid author",high,1,True
"Allemagne","Germany","Plinio","Pliny",PERSON,"mentioned as a valid author",high,25,True
"Allemagne","Germany","Avi- cenna","Avicenna",PERSON,"mentioned as a valid author",high,19,True
"Allemagne","Germany","Serapio","Serapion",PERSON,"mentioned as a valid author",high,59,True
"humores","humors","suco-cetrmo","suco cetrino",SUBSTANCE,"synonym for humores",high,,False
"humores","humors","Ormuz","Ormuz",PLACE,"place mentioned in relation to trade",high,351,True
"humores","humors","apas","apas",SUBSTANCE,"called a type of food/consumption",high,,False
"humores","humors","Guzarate","Guzarate",PLACE,"place mentioned in relation to quality of substance",high,,False
"humores","humors","Ormuz","Ormuz",PLACE,"place mentioned in relation to quality of substance",high,351,True
"humores","humors","tangue","tangue",CONCEPT,"referred to as a term of abuse; possibly related to humors",high,,False
"humores","humors","amfiarn","amfiarn",CONCEPT,"referred to as a term of abuse; possibly related to humors",high,,False
"humores","humors","maju","maju",SUBSTANCE,"called a type of electuary",high,,False
"humores","humors","Balagate","Balagate",PLACE,"place mentioned in relation to consumption of substance",high,,False
"humores","humors","o Sabayo","Sabayo",PERSON,"called by this name in Spain",high,,False
"humores","humors","saibo","saibo",CONCEPT,"means 'lord' in Arabic and Persian",high,,False
"humores","humors","Gate","Gate",PLACE,"natural name for a place",high,865,True
"humores","humors","Malabar","Malabar",PLACE,"geographical reference",high,133,True
"humores","humors","Canará","Canará",PLACE,"geographical reference",high,221,True
"humores","humors","chamderros","chamderros",SUBSTANCE,"called a type of gum",high,,False
"humores","humors","reimôes","reimôes",ANIMAL,"called by this name in Malay",high,,False
"humores","humors","rey da China","King of China",PERSON,"called a king of China",high,,False
"humores","humors","humore","humore",SUBSTANCE,"variant spelling of humor",high,2,True
"humores","humors","NVTRIRE","nutrire",CONCEPT,"term related to nutrition of medicines",low,,False
"agua","Water","Volcan de Fuego","Volcan de Fuego",PLACE,"known entity is a type of natural phenomenon associated with it",high,,False
"agua","Water","Volcan de Guatimala","Volcan de Guatimala",PLACE,"synonym for Volcan de Fuego",high,,False
"agua","Water","Ciudad Vieja","Ciudad Vieja",PLACE,"place ruined by water and stones",high,,False
"agua","Water","Almolonga","Almolonga",PLACE,"synonym for Ciudad Vieja",high,,False
"agua","Water","gota artherica","gout",DISEASE,"condition treated by 'agua dela aró'",high,147,True
"agua","Water","agua dela aró","water of the aro",SUBSTANCE,"treatment for gout",high,,False
"agua","Water","iatica","sciatica",DISEASE,"condition treated by 'agua dela aró'",high,52,True
